id,host_id,street,city,suburb,state,zipcode,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month
19720192,114976047,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81607081,144.9533089,Apartment,Private room,2,2,1,75,,,,,1,0,1,1125,17 months ago,t,0,0,0,0,0,,,,,,,,1,
20575088,45577705,Ringwood,Maroondah,Ringwood,VIC,3134,-37.81314194,145.2234026,Apartment,Entire home/apt,4,2,2,65,,,,,1,0,6,1125,15 months ago,t,0,0,0,0,0,,,,,,,,1,
24947488,188608418,South Yarra,Stonnington,South Yarra,Victoria,3141,-37.83911818,144.9929514,Serviced apartment,Entire home/apt,6,3,3,898,,,500,,6,40,1,1125,today,t,20,46,69,333,0,,,,,,,,4,
10393094,13075376,Thornbury,Darebin,Thornbury,VIC,3071,-37.75942099,144.9946193,House,Private room,5,1,5,150,,,,,1,0,1,1125,36 months ago,t,0,0,0,0,0,,,,,,,,2,
11991135,64087447,Balwyn North,Boroondara,Balwyn North,VIC,3104,-37.78619925,145.08338,House,Private room,2,1,1,80,,,,,1,0,1,1125,33 months ago,t,30,60,90,365,0,,,,,,,,1,
21842232,16159462,Glen Waverley,Monash,Glen Waverley,VIC,3150,-37.86971607,145.1637183,House,Private room,2,1,1,58,,,132,0,1,30,3,30,12 months ago,t,0,0,0,0,0,,,,,,,,1,
24857874,14912469,Olinda,Yarra Ranges,Olinda,VIC,3788,-37.86029225,145.37927,Cottage,Entire home/apt,5,0,2,275,,,,50,2,40,1,1125,4 days ago,t,20,43,73,337,0,,,,,,,,16,
25604206,45406453,North Melbourne,Melbourne,North Melbourne,VIC,3051,-37.79775156,144.9521369,Condominium,Entire home/apt,4,2,2,150,,,150,60,1,20,2,1125,4 months ago,t,0,4,34,309,0,,,,,,,,2,
26750462,53944563,Fitzroy North,Yarra,Fitzroy North,VIC,3068,-37.78402386,144.9855,House,Private room,1,1,1,30,,,135,25,1,15,6,14,4 months ago,t,0,0,0,250,0,,,,,,,,1,
982452,5382488,Middle Park,Port Phillip,Middle Park,VIC,3206,-37.85376123,144.9621064,Apartment,Entire home/apt,4,2,2,1024,,,,,1,0,4,6,31 months ago,t,30,60,90,365,0,,,,,,,,1,
13438576,76687763,Carlton,Melbourne,Carlton,VIC,3053,-37.80253685,144.9604406,Apartment,Entire home/apt,1,1,2,48,,,,30,1,0,5,1125,30 months ago,t,0,0,0,0,0,,,,,,,,1,
18078040,90729398,Brunswick,Moreland,Brunswick,VIC,3056,-37.76456727,144.9656546,House,Private room,2,1,1,71,,,1100,165,1,0,7,1125,5 months ago,t,29,59,89,89,0,,,,,,,,89,
25515170,177298394,Rowville,Knox,Rowville,VIC,3178,-37.93199753,145.2238897,House,Private room,2,1,1,60,,,200,20,1,20,1,28,6 months ago,t,27,57,87,87,0,,,,,,,,3,
29786893,181698992,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81772044,144.9559465,Apartment,Entire home/apt,4,2,2,145,,,250,130,1,0,1,1125,today,t,18,36,66,66,0,,,,,,,,22,
26924013,13887369,Mill Park,Whittlesea,Mill Park,VIC,3082,-37.65783449,145.0436484,Apartment,Private room,8,0,1,262,,,0,0,1,141,1,1125,2 weeks ago,t,30,60,90,365,0,,,,,,,,1,
27293188,153450984,Elwood,Port Phillip,Elwood,VIC,3184,-37.88031715,144.9804482,Apartment,Private room,2,1,1,100,,,,50,1,0,2,90,3 months ago,t,7,7,7,7,0,,,,,,,,1,
30270965,210072993,Caulfield North,Glen Eira,Caulfield North,VIC,3161,-37.87519071,145.0350408,Apartment,Entire home/apt,4,2,2,115,,,200,70,1,20,3,1125,3 days ago,t,20,41,71,71,0,,,,,,,,2,
386252,381584,Kew,Boroondara,Kew,VIC,3101,-37.80883314,145.039695,House,Shared room,1,1,,100,,,,,1,0,30,365,never,t,30,60,90,365,0,,,,,,,,1,
30192045,184938873,Melbourne,Melbourne,Melbourne,VIC,3004,-37.80941336,144.9582613,Apartment,Shared room,2,1,2,40,,,200,50,1,40,2,1125,2 days ago,t,15,40,40,40,0,,,,,,,,3,
28989024,11914644,South Yarra,Stonnington,South Yarra,VIC,3141,-37.83823486,144.9866898,Apartment,Entire home/apt,4,2,2,383,,,1000,331,1,0,7,1125,today,t,23,53,83,358,0,,,,,,,,73,
23565645,46348058,Saint Kilda,Port Phillip,Saint Kilda,VIC,3182,-37.86579409,144.9829528,Loft,Entire home/apt,4,2,2,155,,,250,50,1,0,3,7,a week ago,t,10,11,11,11,0,,,,,,,,1,
13928228,6268096,Richmond,Yarra,Richmond,VIC,3121,-37.82090903,145.0117124,House,Entire home/apt,4,2,2,199,,,,,1,100,3,5,20 months ago,t,0,0,0,0,0,,,,,,,,1,
19001283,132572251,Rowville,Knox,Rowville,VIC,3178,-37.90969675,145.2715342,House,Private room,2,1,1,100,,,200,20,1,0,1,7,13 months ago,t,30,60,90,180,0,,,,,,,,1,
30018575,225553201,Mill Park,Whittlesea,Mill Park,VIC,3082,-37.66114651,145.0880418,House,Entire home/apt,12,5,12,275,,,,,1,0,7,30,3 weeks ago,t,7,15,15,15,0,,,,,,,,1,
27343270,205365662,Melbourne,Melbourne,Melbourne,Victoria,3004,-37.83408916,144.976251,Boutique hotel,Private room,3,1,1,299,,,,,2,70,1,1125,today,t,25,55,85,354,0,,,,,,,,10,
23062787,171203230,Clayton,Monash,Clayton,VIC,3168,-37.91439157,145.1311288,Guesthouse,Private room,2,1,1,66,,,,,1,0,1,1125,10 months ago,t,30,60,90,365,0,,,,,,,,1,
30494844,33330397,Melbourne,Port Phillip,Melbourne,VIC,3004,-37.8341727,144.9731076,Apartment,Private room,2,1,1,71,,,200,20,1,0,2,18,yesterday,t,4,4,4,4,0,,,,,,,,1,
14953493,94127628,Cranbourne West,Casey,Cranbourne West,VIC,3977,-38.08747257,145.2574585,House,Private room,2,1,1,199,,,,,1,0,1,1125,27 months ago,t,30,60,90,90,0,,,,,,,,1,
29912378,224913477,Preston,Darebin,Preston,VIC,3072,-37.73648201,145.0258493,House,Private room,6,3,3,60,,,0,75,1,20,5,1125,4 weeks ago,t,28,58,88,363,0,,,,,,,,1,
21413994,37181360,South Yarra,Stonnington,South Yarra,VIC,3141,-37.84062228,144.9882614,Apartment,Entire home/apt,2,1,1,122,,,750,0,1,0,28,1125,2 weeks ago,t,7,37,67,342,0,,,,,,,,21,
29807133,156381779,Bundoora,Banyule,Bundoora,VIC,3083,-37.68841421,145.0675189,Townhouse,Entire home/apt,11,4,11,215,,,400,150,7,39,2,1125,today,t,18,34,63,331,0,,,,,,,,12,
30299157,20643139,Ormond,Glen Eira,Ormond,VIC,3204,-37.90269561,145.0486151,House,Entire home/apt,7,4,4,450,,,1000,150,4,50,5,1125,2 weeks ago,t,17,25,25,25,0,,,,,,,,1,
4632021,15406183,St Kilda East,Port Phillip,St Kilda East,Victoria,3183,-37.86257325,144.9976784,Apartment,Private room,2,1,1,80,280,1040,,,1,0,1,1125,49 months ago,t,0,0,0,0,0,,,,,,,,1,
15102862,95641308,Mont Albert,Whitehorse,Mont Albert,VIC,3127,-37.81778324,145.1136243,Apartment,Private room,2,1,1,150,,,200,30,1,20,3,300,2 months ago,t,29,59,89,364,0,,,,,,,,3,
6785764,26021349,East Melbourne,Melbourne,East Melbourne,VIC,3002,-37.81651244,144.9836177,Apartment,Private room,1,1,1,40,220,,,,1,0,1,1125,33 months ago,t,0,0,0,0,0,,,,,,,,3,
25917379,185444245,Point Cook,Wyndham,Point Cook,VIC,3030,-37.89760479,144.7313526,Villa,Private room,2,1,1,419,,,200,20,1,0,1,1125,yesterday,t,12,33,56,317,0,,,,,,,,8,
22535101,111736896,Caulfield North,Glen Eira,Caulfield North,VIC,3161,-37.87680254,145.0372787,Apartment,Entire home/apt,2,1,1,39,,,500,,1,0,15,45,11 months ago,t,0,0,0,0,0,,,,,,,,1,
18126227,2473437,Ivanhoe,Banyule,Ivanhoe,VIC,3079,-37.76998691,145.0413793,Villa,Entire home/apt,2,1,1,100,,,133,30,1,20,2,1125,20 months ago,t,0,0,0,0,0,,,,,,,,1,
30234806,11125751,Glen Iris,Stonnington,Glen Iris,VIC,3146,-37.85072517,145.0469115,Apartment,Private room,1,1,1,58,,,,,1,0,28,29,2 weeks ago,t,16,29,29,29,0,,,,,,,,1,
13289964,25122325,Travancore,Moonee Valley,Travancore,VIC,3032,-37.78554233,144.9393044,Apartment,Entire home/apt,4,2,2,89,,,150,25,2,0,28,1125,28 months ago,t,0,0,0,0,0,,,,,,,,1,
30447345,106974557,North Melbourne,Melbourne,North Melbourne,VIC,3051,-37.8023971,144.9571383,Apartment,Entire home/apt,4,2,5,199,,,,,1,0,5,1125,5 days ago,t,19,36,41,41,0,,,,,,,,2,
30090419,225317323,Clayton,Monash,Clayton,VIC,3168,-37.91015359,145.1267837,House,Private room,2,1,1,50,,,0,15,1,13,1,1125,2 weeks ago,t,27,57,87,362,0,,,,,,,,2,
10157535,37181360,Southbank,Melbourne,Southbank,VIC,3006,-37.82233154,144.9616246,Apartment,Entire home/apt,2,1,1,170,,,500,0,1,0,7,1125,2 days ago,t,16,25,25,25,0,,,,,,,,21,
16572321,51575385,Melbourne,Melbourne,Melbourne,VIC,3004,-37.81905768,144.9545771,Apartment,Private room,1,1,1,150,,,,500,1,100,1,1125,24 months ago,t,30,60,90,180,0,,,,,,,,1,
30321064,17221177,South Kingsville,Hobsons Bay,South Kingsville,VIC,3015,-37.82862659,144.8669642,House,Private room,2,1,1,150,,,150,0,1,0,1,5,1 week ago,t,30,60,90,365,0,,,,,,,,1,
25875758,4827254,Reservoir,Darebin,Reservoir,VIC,3073,-37.71088764,144.9978001,Bungalow,Private room,5,0,3,615,,,,,1,0,1,1125,6 months ago,t,30,60,90,365,0,,,,,,,,1,
29633103,174278655,Forest Hill,Whitehorse,Forest Hill,VIC,3131,-37.83519887,145.1665032,Townhouse,Private room,2,1,1,50,,,,,1,0,1,1125,6 weeks ago,t,29,59,89,179,0,,,,,,,,2,
22814471,46803530,Abbotsford,Yarra,Abbotsford,VIC,3067,-37.80056509,144.9976564,Apartment,Entire home/apt,4,2,2,150,,,,,1,0,2,1125,11 months ago,t,0,0,0,0,0,,,,,,,,1,
20448604,36022747,Bunyip,Cardinia,Bunyip,VIC,3815,-38.09683428,145.7264675,Apartment,Private room,2,2,1,140,,,,,1,0,2,1125,16 months ago,t,30,60,90,180,0,,,,,,,,1,
22153897,89089828,Toorak,Stonnington,Toorak,VIC,3142,-37.84829633,145.0134279,Apartment,Private room,2,1,1,40,,,0,25,1,30,1,1125,4 months ago,t,0,0,0,0,0,,,,,,,,2,
20794109,17126427,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81905074,144.9568803,Apartment,Private room,1,1,1,48,,,,,1,0,7,1125,15 months ago,t,0,0,0,0,0,,,,,,,,2,
5274043,13082710,Fitzroy,Yarra,Fitzroy,VIC,3065,-37.79772305,144.9829396,Apartment,Private room,2,1,1,120,,,,30,1,0,1,1125,45 months ago,t,0,0,0,0,0,,,,,,,,1,
26341440,65954651,Southbank,Port Phillip,Southbank,VIC,3006,-37.82865465,144.9495407,House,Private room,2,1,1,71,,,,,1,0,1,1125,a week ago,t,0,0,0,40,0,,,,,,,,1,
30451027,73006801,Saint Kilda,Port Phillip,Saint Kilda,VIC,3182,-37.85943419,144.9764654,Apartment,Entire home/apt,2,1,1,100,,,,,1,0,7,21,5 days ago,t,12,12,12,12,0,,,,,,,,1,
9593781,49654751,Patterson Lakes,Kingston,Patterson Lakes,VIC,3197,-38.05879653,145.1420281,Bed and breakfast,Private room,2,1,2,161,,,,,1,0,1,1125,36 months ago,t,30,60,90,365,0,,,,,,,,1,
24857982,14912469,Olinda,Yarra Ranges,Olinda,VIC,3788,-37.86044258,145.378554,Cottage,Entire home/apt,5,0,2,275,,,,50,2,40,1,1125,4 days ago,t,20,43,73,337,0,,,,,,,,16,
17469770,67274495,Southbank,Melbourne,Southbank,VIC,3006,-37.82965364,144.9666794,Apartment,Entire home/apt,2,1,1,300,,,,30,1,0,2,30,21 months ago,t,0,0,0,0,0,,,,,,,,1,
29952836,59695006,Camberwell,Boroondara,Camberwell,VIC,3124,-37.84783914,145.0842477,House,Entire home/apt,10,4,10,199,,,500,150,6,30,7,60,4 days ago,t,15,41,41,41,0,,,,,,,,1,
29085001,11496790,Melbourne,Port Phillip,Melbourne,VIC,3183,-37.86772557,144.9967028,Apartment,Entire home/apt,2,1,1,84,,,,,1,0,4,1125,yesterday,t,1,15,25,36,0,,,,,,,,1,
14201487,46364427,Prahran,Stonnington,Prahran,VIC,3181,-37.84986343,144.9927472,Apartment,Private room,2,1,1,37,,,150,50,1,0,1,20,29 months ago,t,0,0,0,0,0,,,,,,,,1,
7937376,9299376,Williamstown,Hobsons Bay,Williamstown,VIC,3016,-37.85224508,144.8969282,House,Entire home/apt,6,4,4,350,,,,,1,0,4,1125,17 months ago,t,0,0,0,0,0,,,,,,,,1,
20987056,22965385,Southbank,Melbourne,Southbank,VIC,3006,-37.82358325,144.9605419,Apartment,Private room,2,1,1,136,,,500,80,1,80,2,1125,10 months ago,t,0,0,0,0,0,,,,,,,,5,
13756814,80640249,South Yarra,Stonnington,South Yarra,VIC,3141,-37.8396449,144.9945366,Apartment,Entire home/apt,4,2,2,220,,,250,80,1,0,7,9,25 months ago,t,0,0,0,0,0,,,,,,,,1,
29089493,104426869,Berwick,Casey,Berwick,VIC,3806,-38.0600931,145.3596651,House,Private room,2,1,1,90,,,,,1,0,1,1125,2 months ago,t,23,23,23,23,0,,,,,,,,1,
22772959,168222594,Essendon,Moonee Valley,Essendon,VIC,3040,-37.749047,144.9053897,Apartment,Private room,2,1,1,80,,,,20,1,0,1,1125,11 months ago,t,0,0,0,0,0,,,,,,,,1,
29658207,100838494,Hughesdale,Monash,Hughesdale,VIC,3166,-37.89674859,145.0871191,House,Private room,1,1,1,32,,,,,1,0,2,1125,3 weeks ago,t,12,12,38,38,0,,,,,,,,1,
10347682,53128147,Southbank,Melbourne,Southbank,VIC,3006,-37.82213697,144.9628035,Apartment,Entire home/apt,2,1,1,120,,,500,30,1,0,1,1125,35 months ago,t,0,0,0,0,0,,,,,,,,1,
27861473,194572399,Melbourne,Port Phillip,Melbourne,VIC,3004,-37.85277004,144.9822565,Apartment,Private room,1,0,1,251,,,,,1,0,2,1125,4 months ago,t,0,0,0,0,0,,,,,,,,1,
30132904,89095559,Melbourne,Melbourne,Melbourne,VIC,3000,-37.815427,144.9536756,Apartment,Entire home/apt,8,2,5,89,,,350,89,4,30,1,1125,yesterday,t,11,40,70,95,0,,,,,,,,4,
24112559,156033047,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81564899,144.9533011,Apartment,Entire home/apt,4,1,1,127,,,500,50,1,0,7,1125,3 months ago,t,29,34,64,339,0,,,,,,,,1,
11766707,59263815,Southbank,Melbourne,Southbank,VIC,3006,-37.82431195,144.9603452,Apartment,Private room,2,1,1,280,,,,,1,0,1,1125,33 months ago,t,0,0,0,0,0,,,,,,,,2,
17709546,40908292,Glenroy,Moreland,Glenroy,VIC,3046,-37.70003246,144.9413974,House,Private room,3,1,2,37,,,,,1,0,90,365,21 months ago,t,23,53,83,173,0,,,,,,,,6,
12098122,56798670,Footscray,Maribyrnong,Footscray,VIC,3011,-37.79414813,144.8830685,House,Entire home/apt,4,2,2,199,,,,,1,0,1,1125,30 months ago,t,0,0,0,0,0,,,,,,,,1,
21949971,18531820,Melbourne,Melbourne,Melbourne,VIC,3004,-37.84622872,144.9803012,Condominium,Entire home/apt,4,1,2,116,,,,,1,0,20,90,8 months ago,t,0,0,0,0,0,,,,,,,,2,
13321463,19533132,Vermont South,Whitehorse,Vermont South,VIC,3133,-37.85695411,145.170972,House,Private room,2,1,1,51,,,,,1,0,3,1125,18 months ago,t,0,0,0,0,0,,,,,,,,4,
15045006,22472013,Brighton,Bayside,Brighton,VIC,3186,-37.93072987,144.9930778,House,Entire home/apt,10,4,5,800,,,,,1,0,14,28,27 months ago,t,8,32,62,62,0,,,,,,,,1,
17373183,27009277,Saint Kilda,Port Phillip,Saint Kilda,VIC,3182,-37.86935539,144.9880318,House,Entire home/apt,3,1,1,125,,,250,25,1,20,14,23,15 months ago,t,0,0,0,0,0,,,,,,,,2,
8849892,39760973,Fitzroy North,Yarra,Fitzroy North,VIC,3068,-37.78032385,144.982144,House,Private room,1,1,1,44,250,800,,,1,0,1,1125,38 months ago,t,0,0,0,0,0,,,,,,,,1,
30111949,26077321,East Melbourne,Melbourne,East Melbourne,VIC,3002,-37.81435752,144.990021,Apartment,Entire home/apt,2,0,1,120,,,,,1,0,3,1125,3 weeks ago,t,8,34,64,339,0,,,,,,,,6,
13289255,67895469,Bundoora,Whittlesea,Bundoora,VIC,3083,-37.68263674,145.0591775,House,Private room,2,1,1,60,,,,,1,0,2,1125,31 months ago,t,0,0,0,0,0,,,,,,,,1,
22231669,122587838,Box Hill North,Whitehorse,Box Hill North,VIC,3129,-37.81313462,145.1251182,Townhouse,Private room,2,1,1,55,,,200,35,1,0,1,1125,today,t,8,14,14,14,0,,,,,,,,31,
29339278,11914644,South Yarra,Stonnington,South Yarra,VIC,3141,-37.834301,145.001242,House,Entire home/apt,8,4,5,1275,,,2000,514,1,0,7,1125,today,t,13,43,57,127,0,,,,,,,,73,
10809250,44219584,Elwood,Port Phillip,Elwood,VIC,3184,-37.87937045,144.9902378,Apartment,Entire home/apt,2,1,1,60,371,1400,300,50,1,0,7,1125,31 months ago,t,0,0,0,0,0,,,,,,,,1,
30112585,49170407,Moonee Ponds,Moonee Valley,Moonee Ponds,VIC,3039,-37.77064517,144.9134632,House,Private room,2,1,1,40,,,200,10,1,30,1,120,2 weeks ago,t,15,45,75,165,0,,,,,,,,2,
30166824,224713338,Melbourne,Melbourne,Melbourne,VIC,,-37.81047418,144.9593448,Apartment,Entire home/apt,2,1,1,170,,,0,130,1,0,2,365,today,t,4,4,4,4,0,,,,,,,,21,
30211331,147353202,Malvern,Glen Eira,Malvern,VIC,3144,-37.86694807,145.0289648,Apartment,Entire home/apt,4,2,2,180,,,1000,150,4,100,1,90,today,t,29,59,89,361,0,,,,,,,,15,
16966439,97832084,Port Melbourne,Port Phillip,Port Melbourne,VIC,3207,-37.84126046,144.9389088,Apartment,Private room,2,1,1,66,,,132,58,1,0,1,1,22 months ago,t,0,0,0,0,0,,,,,,,,1,
26312095,194931083,Carlton,Melbourne,Carlton,VIC,3053,-37.80639944,144.963795,Apartment,Private room,1,1,1,30,,,400,0,1,0,13,28,4 weeks ago,t,0,0,0,0,0,,,,,,,,1,
26927788,187385,Williamstown,Hobsons Bay,Williamstown,VIC,3016,-37.86481892,144.8951665,House,Private room,1,1,1,90,,,,35,1,0,2,1125,a week ago,t,8,8,8,88,0,,,,,,,,1,
22375124,4983046,Glen Iris,Boroondara,Glen Iris,VIC,3146,-37.86362098,145.0662083,Guest suite,Private room,4,2,3,161,,,,,1,0,2,90,today,t,16,22,22,273,0,,,,,,,,9,
30381811,122917849,South Yarra,Stonnington,South Yarra,VIC,3141,-37.83723311,144.990331,Apartment,Private room,2,1,1,60,,,1000,30,1,10,1,14,yesterday,t,18,35,54,54,0,,,,,,,,1,
28942629,36280358,Fitzroy North,Yarra,Fitzroy North,VIC,3068,-37.78428342,144.9793846,House,Entire home/apt,5,2,2,80,,,,,1,0,4,8,a week ago,t,1,1,5,255,0,,,,,,,,1,
11950617,63820370,Elwood,Port Phillip,Elwood,Victoria,3184,-37.88480534,144.9883008,Apartment,Entire home/apt,2,1,1,150,,,,,1,0,1,1125,32 months ago,t,0,0,0,0,0,,,,,,,,1,
3398460,12201539,South Melbourne,Port Phillip,South Melbourne,VIC,3205,-37.83707487,144.9547337,House,Entire home/apt,4,2,2,155,1150,,,60,2,0,2,1125,22 months ago,t,0,0,0,0,0,,,,,,,,1,
24082447,54888286,Southbank,Melbourne,Southbank,VIC,3006,-37.8283479,144.9594125,Apartment,Entire home/apt,4,2,2,150,,,150,45,1,0,2,30,2 weeks ago,t,0,0,22,77,0,,,,,,,,1,
19071720,121130792,Ringwood East,Maroondah,Ringwood East,VIC,3135,-37.80913959,145.2620016,Villa,Private room,1,1,1,115,,,300,30,1,10,2,1125,5 weeks ago,t,29,59,89,364,0,,,,,,,,2,
7739364,3228210,Brunswick East,Moreland,Brunswick East,VIC,3057,-37.76176631,144.9767319,House,Private room,1,1,1,69,346,,,,1,0,1,1125,41 months ago,t,0,0,0,0,0,,,,,,,,1,
30507018,38197093,Ferntree Gully,Knox,Ferntree Gully,VIC,3156,-37.8825066,145.2918609,House,Entire home/apt,6,4,4,144,,,,,1,0,2,21,3 days ago,t,6,6,6,28,0,,,,,,,,1,
24993862,21120844,Mount Dandenong,Yarra Ranges,Mount Dandenong,VIC,3767,-37.84283756,145.3425947,Cottage,Entire home/apt,2,1,1,224,,,0,50,1,0,2,20,today,t,16,46,76,344,0,,,,,,,,29,
6591555,22458247,Bentleigh East,Glen Eira,Bentleigh East,VIC,3165,-37.91982594,145.0556242,House,Entire home/apt,6,3,3,145,,,800,95,3,20,3,1125,2 months ago,t,22,52,82,357,0,,,,,,,,1,
14046607,46428601,Coburg North,Moreland,Coburg North,VIC,3058,-37.72330379,144.9541796,House,Private room,2,1,1,42,,,,10,1,0,1,1125,27 months ago,t,0,0,0,0,0,,,,,,,,1,
29993464,211485584,Dandenong North,Greater Dandenong,Dandenong North,VIC,3175,-37.96511353,145.2223934,House,Private room,1,1,1,29,,,150,29,1,0,1,1125,5 days ago,t,26,56,86,86,0,,,,,,,,6,
28901837,22306485,South Melbourne,Port Phillip,South Melbourne,VIC,3205,-37.83483969,144.9708108,Apartment,Entire home/apt,4,2,3,165,,,0,55,4,25,2,14,today,t,14,37,67,67,0,,,,,,,,4,
29800595,38848054,Altona,Hobsons Bay,Altona,VIC,3018,-37.86695576,144.8305868,Apartment,Private room,2,1,1,40,,,,,1,0,5,40,3 weeks ago,t,0,23,23,59,0,,,,,,,,1,
14046525,84208845,Kensington,Melbourne,Kensington,VIC,3031,-37.79606773,144.9236859,House,Private room,2,1,1,35,,,,50,1,0,3,1125,29 months ago,t,0,0,0,0,0,,,,,,,,1,
21853167,141487921,Travancore,Moonee Valley,Travancore,VIC,3032,-37.7856584,144.9398839,Apartment,Private room,1,1,1,35,,,150,25,1,0,1,5,13 months ago,t,0,0,0,0,0,,,,,,,,2,
25328161,19910505,Richmond,Yarra,Richmond,VIC,3121,-37.81192375,144.9944184,House,Private room,2,1,1,60,,,,,1,0,7,14,7 months ago,t,0,0,0,0,0,,,,,,,,1,
22573246,47524508,Melbourne,Melbourne,Melbourne,VIC,3000,-37.80987329,144.9605516,Apartment,Entire home/apt,4,0,3,98,,,200,89,2,15,1,1125,today,t,0,0,0,0,0,,,,,,,,23,
10710003,44967949,Mooroolbark,Yarra Ranges,Mooroolbark,VIC,,-37.78433819,145.3117032,House,Private room,3,1,3,270,,,250,60,3,20,5,1125,33 months ago,t,0,0,0,0,0,,,,,,,,1,
17048163,3518112,Fitzroy,Yarra,Fitzroy,VIC,3065,-37.80620759,144.9815232,House,Entire home/apt,1,3,4,599,,,,,1,0,7,1125,3 days ago,t,30,60,90,365,0,,,,,,,,5,
22795612,168441835,Flemington,Moonee Valley,Flemington,VIC,3031,-37.78681828,144.9346276,House,Shared room,1,1,3,25,,,200,35,1,25,30,1125,11 months ago,t,29,59,89,179,0,,,,,,,,5,
21490671,35268186,Northcote,Darebin,Northcote,VIC,3070,-37.76920078,144.9944413,House,Private room,2,1,1,50,,,0,0,1,15,5,1125,12 months ago,t,0,0,0,0,1,,,,,,,,2,
22253727,162617664,Docklands,Melbourne,Docklands,VIC,3008,-37.8232132,144.9418126,Apartment,Private room,1,1,1,220,,,,,1,0,1,25,11 months ago,t,0,0,0,0,0,,,,,,,,1,
22233754,162472705,Northcote,Darebin,Northcote,VIC,3070,-37.77419143,144.9970624,Apartment,Entire home/apt,4,2,2,46,,,,,1,0,1,1125,4 months ago,t,0,0,0,0,0,,,,,,,,1,
30429413,116687561,Burwood,Whitehorse,Burwood,VIC,3125,-37.85242863,145.1123608,House,Private room,1,1,1,35,,,,,1,0,1,1125,a week ago,t,1,1,6,6,0,,,,,,,,1,
30544241,147353202,Cheltenham,Kingston,Cheltenham,VIC,3192,-37.96584469,145.0560747,Apartment,Entire home/apt,6,2,2,190,,,1000,150,4,60,1,90,today,t,29,59,89,180,0,,,,,,,,15,
22067394,153361293,North Melbourne,Melbourne,North Melbourne,VIC,3051,-37.80349001,144.9555663,Apartment,Private room,2,1,1,40,,,200,30,1,7,7,1125,12 months ago,t,0,0,0,0,0,,,,,,,,1,
16207433,105860063,Docklands,Melbourne,Docklands,VIC,3008,-37.81760134,144.946531,Apartment,Private room,2,1,1,58,,,150,10,1,40,1,14,17 months ago,t,0,0,0,0,0,,,,,,,,1,
29340742,59824804,Elwood,Port Phillip,Elwood,VIC,3184,-37.88146911,144.9897483,House,Entire home/apt,8,5,5,800,,,,,1,0,14,21,2 months ago,t,11,26,26,26,0,,,,,,,,1,
30412993,74757441,Melbourne,Port Phillip,Melbourne,VIC,3004,-37.8396548,144.9756672,Apartment,Private room,2,1,1,71,,,,,1,0,4,31,3 days ago,t,0,0,0,220,0,,,,,,,,1,
18739010,97435623,Docklands,Melbourne,Docklands,VIC,3008,-37.82006741,144.9435326,Apartment,Shared room,1,1,1,25,,,,,1,0,15,15,16 months ago,t,0,0,0,0,0,,,,,,,,1,
30292144,219978954,Melbourne,Melbourne,Melbourne,VIC,3004,-37.80968025,144.9648954,Apartment,Entire home/apt,2,1,1,108,,,150,40,1,0,1,1125,today,t,2,6,26,26,0,,,,,,,,6,
9980668,51275475,Princes Hill,Yarra,Princes Hill,Victoria,3054,-37.78334211,144.9668474,House,Private room,1,1,1,48,,,,,1,0,1,1125,36 months ago,t,0,0,0,0,0,,,,,,,,1,
10000147,24105997,Point Cook,Wyndham,Point Cook,VIC,3030,-37.89279914,144.7736249,Bed and breakfast,Private room,2,1,2,35,,,,,1,0,1,1125,36 months ago,t,0,0,0,0,0,,,,,,,,2,
13675145,79574731,Port Melbourne,Port Phillip,Port Melbourne,VIC,3207,-37.8408604,144.9404883,Apartment,Private room,3,1,2,60,,,127,25,1,0,1,3,30 months ago,t,0,0,0,0,0,,,,,,,,1,
6630864,9435191,Elsternwick,Glen Eira,Elsternwick,VIC,3185,-37.88779042,145.0073643,House,Entire home/apt,3,2,2,179,1035,3715,1000,150,1,0,1,1125,43 months ago,t,0,0,0,0,0,,,,,,,,1,
22800354,168441835,Ascot Vale,Moonee Valley,Ascot Vale,VIC,3032,-37.77194732,144.9142864,House,Shared room,4,1,4,19,,,200,35,1,19,15,1125,11 months ago,t,0,5,35,125,0,,,,,,,,5,
24080191,171183802,Burwood East,Whitehorse,Burwood East,VIC,3151,-37.85142128,145.1403022,House,Private room,2,1,1,65,,,200,29,2,15,5,1125,7 months ago,t,0,0,0,0,0,,,,,,,,5,
22424496,6206455,Richmond,Yarra,Richmond,VIC,3121,-37.82265364,145.0096619,Apartment,Entire home/apt,2,1,1,115,,,250,100,1,0,3,28,1 week ago,t,21,51,81,356,0,,,,,,,,3,
27517130,207503977,Truganina,Wyndham,Truganina,VIC,3029,-37.8405448,144.7296716,House,Private room,2,1,2,55,,,300,10,2,25,2,1125,1 week ago,t,22,52,82,172,0,,,,,,,,1,
